Paso;z;Ex;Hy
1;193.939;-0.0395167;-0.0395167
1;195.96;-0.0275655;-0.0275655
1;197.98;-0.0151707;-0.0151707
1;200;-0.00253185;-0.00253185
2;0;-0.0050637;-0.0050637
2;2.0202;0.00762817;0.00762817
2;4.0404;0.0201973;0.0201973
2;6.06061;0.0324414;0.0324414
2;8.08081;0.0441636;0.0441636
2;10.101;0.0551751;0.0551751
2;12.1212;0.0652989;0.0652989
2;14.1414;0.074372;0.074372
2;16.1616;0.0822484;0.0822484
2;18.1818;0.0888014;0.0888014
2;20.202;0.0939255;0.0939255
2;22.2222;0.0975383;0.0975383
2;24.2424;0.0995818;0.0995818
2;26.2626;0.100023;0.100023
2;28.2828;0.0988546;0.0988546
2;30.303;0.0960957;0.0960957
2;32.3232;0.0917906;0.0917906
2;34.3434;0.0860085;0.0860085
2;36.3636;0.0788425;0.0788425
2;38.3838;0.070408;0.070408
2;40.404;0.0608405;0.0608405
2;42.4242;0.0502941;0.0502941
2;44.4444;0.0389384;0.0389384
2;46.4646;0.0269562;0.0269562
2;48.4848;0.0145403;0.0145403
2;50.5051;0.00189039;0.00189039
2;52.5253;-0.0107899;-0.0107899
2;54.5455;-0.0232966;-0.0232966
2;56.5657;-0.0354285;-0.0354285
2;58.5859;-0.0469902;-0.0469902
2;60.6061;-0.0577959;-0.0577959
2;62.6263;-0.0676717;-0.0676717
2;64.6465;-0.0764585;-0.0764585
2;66.6667;-0.0840152;-0.0840152
2;68.6869;-0.09022;-0.09022
2;70.7071;-0.0949731;-0.0949731
2;72.7273;-0.0981981;-0.0981981
2;74.7475;-0.099843;-0.099843
2;76.7677;-0.0998814;-0.0998814
2;78.7879;-0.0983127;-0.0983127
2;80.8081;-0.0951621;-0.0951621
2;82.8283;-0.0904803;-0.0904803
2;84.8485;-0.0843426;-0.0843426
2;86.8687;-0.0768478;-0.0768478
2;88.8889;-0.0681166;-0.0681166
2;90.9091;-0.0582893;-0.0582893
2;92.9293;-0.0475241;-0.0475241
2;94.9495;-0.0359942;-0.0359942
2;96.9697;-0.0238852;-0.0238852
2;98.9899;-0.0113918;-0.0113918
2;101.01;0.00128482;0.00128482
2;103.03;0.0139408;0.0139408
2;105.051;0.0263725;0.0263725
2;107.071;0.0383798;0.0383798
2;109.091;0.0497696;0.0497696
2;111.111;0.0603585;0.0603585
2;113.131;0.0699763;0.0699763
2;115.152;0.0784681;0.0784681
2;117.172;0.0856974;0.0856974
2;119.192;0.0915477;0.0915477
2;121.212;0.095925;0.095925
2;123.232;0.0987589;0.0987589
2;125.253;0.100004;0.100004
2;127.273;0.0996393;0.0996393
2;129.293;0.0976718;0.0976718
2;131.313;0.0941326;0.0941326
2;133.333;0.0890789;0.0890789
2;135.354;0.0825918;0.0825918
2;137.374;0.0747758;0.0747758
2;139.394;0.0657566;0.0657566
2;141.414;0.0556794;0.0556794
2;143.434;0.0447062;0.0447062
2;145.455;0.0330138;0.0330138
2;147.475;0.0207901;0.0207901
2;149.495;0.00823191;0.00823191
2;151.515;-0.00445874;-0.00445874
2;153.535;-0.0170776;-0.0170776
2;155.556;-0.0294218;-0.0294218
2;157.576;-0.0412925;-0.0412925
2;159.596;-0.0524988;-0.0524988
2;161.616;-0.0628604;-0.0628604
2;163.636;-0.0722105;-0.0722105
2;165.657;-0.0803987;-0.0803987
2;167.677;-0.0872933;-0.0872933
2;169.697;-0.0927833;-0.0927833
2;171.717;-0.0967804;-0.0967804
2;173.737;-0.0992203;-0.0992203
2;175.758;-0.100064;-0.100064
2;177.778;-0.0992969;-0.0992969
2;179.798;-0.0969325;-0.0969325
2;181.818;-0.0930084;-0.0930084
2;183.838;-0.0875878;-0.0875878
2;185.859;-0.0807578;-0.0807578
2;187.879;-0.0726284;-0.0726284
2;189.899;-0.0633304;-0.0633304
2;191.919;-0.0530134;-0.0530134
2;193.939;-0.0418434;-0.0418434
2;195.96;-0.0300001;-0.0300001
2;197.98;-0.0176741;-0.0176741
2;200;-0.0050637;-0.0050637
3;0;-0.00759392;-0.00759392
3;2.0202;0.00510207;0.00510207
3;4.0404;0.017716;0.017716
3;6.06061;0.0300448;0.0300448
3;8.08081;0.0418902;0.0418902
3;10.101;0.0530616;0.0530616
3;12.1212;0.0633792;0.0633792
3;14.1414;0.072677;0.072677
3;16.1616;0.0808054;0.0808054
3;18.1818;0.0876336;0.0876336
3;20.202;0.0930518;0.0930518
3;22.2222;0.0969727;0.0969727
3;24.2424;0.0993333;0.0993333
3;26.2626;0.100096;0.100096
3;28.2828;0.0992473;0.0992473
3;30.303;0.0968021;0.0968021
3;32.3232;0.0927993;0.0927993
3;34.3434;0.0873033;0.0873033
3;36.3636;0.0804026;0.0804026
3;38.3838;0.0722082;0.0722082
3;40.404;0.0628519;0.0628519
3;42.4242;0.0524843;0.0524843
3;44.4444;0.0412722;0.0412722
3;46.4646;0.029396;0.029396
3;48.4848;0.0170469;0.0170469
3;50.5051;0.00442341;0.00442341
3;52.5253;-0.00827122;-0.00827122
3;54.5455;-0.0208328;-0.0208328
3;56.5657;-0.0330591;-0.0330591
3;58.5859;-0.0447535;-0.0447535
3;60.6061;-0.0557278;-0.0557278
3;62.6263;-0.0658054;-0.0658054
3;64.6465;-0.0748242;-0.0748242
3;66.6667;-0.082639;-0.082639
3;68.6869;-0.0891242;-0.0891242
3;70.7071;-0.0941753;-0.0941753
3;72.7273;-0.0977111;-0.0977111
3;74.7475;-0.0996746;-0.0996746
3;76.7677;-0.100034;-0.100034
3;78.7879;-0.0987846;-0.0987846
3;80.8081;-0.0959453;-0.0959453
3;82.8283;-0.0915622;-0.0915622
3;84.8485;-0.0857059;-0.0857059
3;86.8687;-0.0784705;-0.0784705
3;88.8889;-0.0699724;-0.0699724
3;90.9091;-0.0603485;-0.0603485
3;92.9293;-0.0497536;-0.0497536
3;94.9495;-0.0383581;-0.0383581
3;96.9697;-0.0263454;-0.0263454
3;98.9899;-0.0139088;-0.0139088
3;101.01;-0.00124844;-0.00124844
3;103.03;0.011432;0.011432
3;105.051;0.0239286;0.0239286
3;107.071;0.0360401;0.0360401
3;109.091;0.0475717;0.0475717
3;111.111;0.0583379;0.0583379
3;113.131;0.0681654;0.0681654
3;115.152;0.076896;0.076896
3;117.172;0.0843894;0.0843894
3;119.192;0.090525;0.090525
3;121.212;0.0952039;0.0952039
3;123.232;0.098351;0.098351
3;125.253;0.0999156;0.0999156
3;127.273;0.0998725;0.0998725
3;129.293;0.0982224;0.0982224
3;131.313;0.0949919;0.0949919
3;133.333;0.090233;0.090233
3;135.354;0.0840221;0.0840221
3;137.374;0.0764593;0.0764593
3;139.394;0.0676662;0.0676662
3;141.414;0.0577844;0.0577844
3;143.434;0.0469728;0.0469728
3;145.455;0.0354054;0.0354054
3;147.475;0.0232683;0.0232683
3;149.495;0.0107568;0.0107568
3;151.515;-0.00192779;-0.00192779
3;153.535;-0.0145813;-0.0145813
3;155.556;-0.0270003;-0.0270003
3;157.576;-0.0389848;-0.0389848
3;159.596;-0.050342;-0.050342
3;161.616;-0.0608892;-0.0608892
3;163.636;-0.0704567;-0.0704567
3;165.657;-0.0788904;-0.0788904
3;167.677;-0.0860549;-0.0860549
3;169.697;-0.0918346;-0.0918346
3;171.717;-0.0961367;-0.0961367
3;173.737;-0.098892;-0.098892
3;175.758;-0.100056;-0.100056
3;177.778;-0.0996101;-0.0996101
3;179.798;-0.0975614;-0.0975614
3;181.818;-0.0939429;-0.0939429
3;183.838;-0.0888128;-0.0888128
3;185.859;-0.0822538;-0.0822538
3;187.879;-0.0743712;-0.0743712
3;189.899;-0.0652919;-0.0652919
3;191.919;-0.0551621;-0.0551621
3;193.939;-0.0441447;-0.0441447
3;195.96;-0.032417;-0.032417
3;197.98;-0.0201677;-0.0201677
3;200;-0.00759392;-0.00759392
4;0;-0.0101209;-0.0101209
4;2.0202;0.00257108;0.00257108
4;4.0404;0.0152217;0.0152217
4;6.06061;0.0276274;0.0276274
4;8.08081;0.0395885;0.0395885
4;10.101;0.0509127;0.0509127
4;12.1212;0.0614177;0.0614177
4;14.1414;0.0709344;0.0709344
4;16.1616;0.0793098;0.0793098
4;18.1818;0.086409;0.086409
4;20.202;0.0921179;0.0921179
4;22.2222;0.0963446;0.0963446
4;24.2424;0.099021;0.099021
4;26.2626;0.100104;0.100104
4;28.2828;0.0995767;0.0995767
4;30.303;0.0974469;0.0974469
4;32.3232;0.0937492;0.0937492
4;34.3434;0.088543;0.088543
4;36.3636;0.0819121;0.0819121
4;38.3838;0.0739632;0.0739632
4;40.404;0.0648243;0.0648243
4;42.4242;0.0546422;0.0546422
4;44.4444;0.043581;0.043581
4;46.4646;0.0318186;0.0318186
4;48.4848;0.0195441;0.0195441
4;50.5051;0.00695522;0.00695522
4;52.5253;-0.0057456;-0.0057456
4;54.5455;-0.018354;-0.018354
4;56.5657;-0.030667;-0.030667
4;58.5859;-0.0424866;-0.0424866
4;60.6061;-0.0536226;-0.0536226
4;62.6263;-0.0638958;-0.0638958
4;64.6465;-0.0731408;-0.0731408
4;66.6667;-0.081209;-0.081209
4;68.6869;-0.0879706;-0.0879706
4;70.7071;-0.0933166;-0.0933166
4;72.7273;-0.0971611;-0.0971611
4;74.7475;-0.0994423;-0.0994423
4;76.7677;-0.100123;-0.100123
4;78.7879;-0.0991935;-0.0991935
4;80.8081;-0.0966675;-0.0966675
4;82.8283;-0.0925862;-0.0925862
4;84.8485;-0.087015;-0.087015
4;86.8687;-0.0800438;-0.0800438
4;88.8889;-0.0717846;-0.0717846
4;90.9091;-0.0623704;-0.0623704
4;92.9293;-0.0519526;-0.0519526
4;94.9495;-0.0406989;-0.0406989
4;96.9697;-0.0287903;-0.0287903
4;98.9899;-0.0164185;-0.0164185
4;101.01;-0.00378253;-0.00378253
4;103.03;0.00891434;0.00891434
4;105.051;0.0214678;0.0214678
4;107.071;0.0336758;0.0336758
4;109.091;0.0453419;0.0453419
4;111.111;0.0562785;0.0562785
4;113.131;0.0663095;0.0663095
4;115.152;0.0752736;0.0752736
4;117.172;0.0830265;0.0830265
4;119.192;0.0894435;0.0894435
4;121.212;0.0944213;0.0944213
4;123.232;0.0978799;0.0978799
4;125.253;0.0997635;0.0997635
4;127.273;0.100042;0.100042
4;129.293;0.0987105;0.0987105
4;131.313;0.0957909;0.0957909
4;133.333;0.0913299;0.0913299
4;135.354;0.0853995;0.0853995
4;137.374;0.0780949;0.0780949
4;139.394;0.0695337;0.0695337
4;141.414;0.0598538;0.0598538
4;143.434;0.0492107;0.0492107
4;145.455;0.0377758;0.0377758
4;147.475;0.0257332;0.0257332
4;149.495;0.0132764;0.0132764
4;151.515;0.000606028;0.000606028
4;153.535;-0.0120741;-0.0120741
4;155.556;-0.0245599;-0.0245599
4;157.576;-0.0366506;-0.0366506
4;159.596;-0.0481516;-0.0481516
4;161.616;-0.0588777;-0.0588777
4;163.636;-0.0686565;-0.0686565
4;165.657;-0.0773306;-0.0773306
4;167.677;-0.0847604;-0.0847604
4;169.697;-0.0908264;-0.0908264
4;171.717;-0.095431;-0.095431
4;173.737;-0.0985;-0.0985
4;175.758;-0.0999842;-0.0999842
4;177.778;-0.0998595;-0.0998595
4;179.798;-0.0981281;-0.0981281
4;181.818;-0.0948178;-0.0948178
4;183.838;-0.0899818;-0.0899818
4;185.859;-0.0836979;-0.0836979
4;187.879;-0.0760674;-0.0760674
4;189.899;-0.0672128;-0.0672128
4;191.919;-0.0572768;-0.0572768
4;193.939;-0.0464192;-0.0464192
4;195.96;-0.0348147;-0.0348147
4;197.98;-0.02265;-0.02265
4;200;-0.0101209;-0.0101209
5;0;-0.012643;-0.012643
5;2.0202;3.68212e-005;3.68212e-005
5;4.0404;0.0127161;0.0127161
5;6.06061;0.0251907;0.0251907
5;8.08081;0.03726;0.03726
5;10.101;0.0487298;0.0487298
5;12.1212;0.0594155;0.0594155
5;14.1414;0.0691452;0.0691452
5;16.1616;0.0777623;0.0777623
5;18.1818;0.0851282;0.0851282
5;20.202;0.0911243;0.0911243
5;22.2222;0.0956543;0.0956543
5;24.2424;0.0986451;0.0986451
5;26.2626;0.100049;0.100049
5;28.2828;0.0998424;0.0998424
5;30.303;0.0980296;0.0980296
5;32.3232;0.0946395;0.0946395
5;34.3434;0.0897267;0.0897267
5;36.3636;0.0833701;0.0833701
5;38.3838;0.075672;0.075672
5;40.404;0.0667564;0.0667564
5;42.4242;0.0567666;0.0567666
5;44.4444;0.0458634;0.0458634
5;46.4646;0.0342222;0.0342222
5;48.4848;0.0220305;0.0220305
5;50.5051;0.00948419;0.00948419
5;52.5253;-0.00321468;-0.00321468
5;54.5455;-0.0158618;-0.0158618
5;56.5657;-0.0282538;-0.0282538
5;58.5859;-0.0401911;-0.0401911
5;60.6061;-0.0514817;-0.0514817
5;62.6263;-0.0619439;-0.0619439
5;64.6465;-0.0714095;-0.0714095
5;66.6667;-0.0797261;-0.0797261
5;68.6869;-0.0867598;-0.0867598
5;70.7071;-0.0923975;-0.0923975
5;72.7273;-0.0965486;-0.0965486
5;74.7475;-0.0991461;-0.0991461
5;76.7677;-0.100148;-0.100148
5;78.7879;-0.0995391;-0.0995391
5;80.8081;-0.0973283;-0.0973283
5;82.8283;-0.0935514;-0.0935514
5;84.8485;-0.0882693;-0.0882693
5;86.8687;-0.0815668;-0.0815668
5;88.8889;-0.073552;-0.073552
5;90.9091;-0.0643536;-0.0643536
5;92.9293;-0.0541198;-0.0541198
5;94.9495;-0.0430152;-0.0430152
5;96.9697;-0.0312184;-0.0312184
5;98.9899;-0.0189193;-0.0189193
5;101.01;-0.00631581;-0.00631581
5;103.03;0.00638931;0.00638931
5;105.051;0.0189916;0.0189916
5;107.071;0.0312884;0.0312884
5;109.091;0.0430816;0.0430816
5;111.111;0.0541817;0.0541817
5;113.131;0.06441;0.06441
5;115.152;0.0736019;0.0736019
5;117.172;0.0816096;0.0816096
5;119.192;0.088304;0.088304
5;121.212;0.0935777;0.0935777
5;123.232;0.0973456;0.0973456
5;125.253;0.0995473;0.0995473
5;127.273;0.100147;0.100147
5;129.293;0.0991356;0.0991356
5;131.313;0.0965289;0.0965289
5;133.333;0.0923691;0.0923691
5;135.354;0.086723;0.086723
5;137.374;0.0796815;0.0796815
5;139.394;0.0713579;0.0713579
5;141.414;0.0618861;0.0618861
5;143.434;0.0514185;0.0514185
5;145.455;0.0401236;0.0401236
5;147.475;0.0281831;0.0281831
5;149.495;0.0157891;0.0157891
5;151.515;0.00314108;0.00314108
5;153.535;-0.0095575;-0.0095575
5;155.556;-0.0221023;-0.0221023
5;157.576;-0.0342914;-0.0342914
5;159.596;-0.0459288;-0.0459288
5;161.616;-0.0568272;-0.0568272
5;163.636;-0.0668112;-0.0668112
5;165.657;-0.0757202;-0.0757202
5;167.677;-0.0834109;-0.0834109
5;169.697;-0.0897594;-0.0897594
5;171.717;-0.0946636;-0.0946636
5;173.737;-0.0980447;-0.0980447
5;175.758;-0.0998482;-0.0998482
5;177.778;-0.100045;-0.100045
5;179.798;-0.0986323;-0.0986323
5;181.818;-0.0956324;-0.0956324
5;183.838;-0.0910937;-0.0910937
5;185.859;-0.0850894;-0.0850894
5;187.879;-0.0777159;-0.0777159
5;189.899;-0.0690919;-0.0690919
5;191.919;-0.0593562;-0.0593562
5;193.939;-0.0486654;-0.0486654
5;195.96;-0.0371916;-0.0371916
5;197.98;-0.0251194;-0.0251194
5;200;-0.012643;-0.012643
6;0;-0.0151586;-0.0151586
6;2.0202;-0.00249909;-0.00249909
6;4.0404;0.0102007;0.0102007
6;6.06061;0.0227363;0.0227363
6;8.08081;0.0349061;0.0349061
6;10.101;0.0465143;0.0465143
6;12.1212;0.057374;0.057374
6;14.1414;0.0673105;0.0673105
6;16.1616;0.076164;0.076164
6;18.1818;0.083792;0.083792
6;20.202;0.0900717;0.0900717
6;22.2222;0.0949022;0.0949022
6;24.2424;0.0982056;0.0982056
6;26.2626;0.0999289;0.0999289
6;28.2828;0.100044;0.100044
6;30.303;0.0985499;0.0985499
6;32.3232;0.0954698;0.0954698
6;34.3434;0.0908536;0.0908536
6;36.3636;0.0847755;0.0847755
6;38.3838;0.0773334;0.0773334
6;40.404;0.0686469;0.0686469
6;42.4242;0.0588559;0.0588559
6;44.4444;0.0481178;0.0481178
6;46.4646;0.0366055;0.0366055
6;48.4848;0.0245043;0.0245043
6;50.5051;0.0120087;0.0120087
6;52.5253;-0.000680081;-0.000680081
6;54.5455;-0.0133579;-0.0133579
6;56.5657;-0.0258208;-0.0258208
6;58.5859;-0.0378683;-0.0378683
6;60.6061;-0.0493064;-0.0493064
6;62.6263;-0.0599512;-0.0599512
6;64.6465;-0.0696313;-0.0696313
6;66.6667;-0.078191;-0.078191
6;68.6869;-0.0854927;-0.0854927
6;70.7071;-0.0914187;-0.0914187
6;72.7273;-0.0958737;-0.0958737
6;74.7475;-0.0987861;-0.0987861
6;76.7677;-0.100109;-0.100109
6;78.7879;-0.0998211;-0.0998211
6;80.8081;-0.0979271;-0.0979271
6;82.8283;-0.0944573;-0.0944573
6;84.8485;-0.0894677;-0.0894677
6;86.8687;-0.0830386;-0.0830386
6;88.8889;-0.0752733;-0.0752733
6;90.9091;-0.0662968;-0.0662968
6;92.9293;-0.0562536;-0.0562536
6;94.9495;-0.0453053;-0.0453053
6;96.9697;-0.033628;-0.033628
6;98.9899;-0.0214096;-0.0214096
6;101.01;-0.00884668;-0.00884668
6;103.03;0.00385856;0.00385856
6;105.051;0.0165017;0.0165017
6;107.071;0.0288794;0.0288794
6;109.091;0.0407923;0.0407923
6;111.111;0.0520489;0.0520489
6;113.131;0.062468;0.062468
6;115.152;0.071882;0.071882
6;117.172;0.0801393;0.0801393
6;119.192;0.0871072;0.0871072
6;121.212;0.0926735;0.0926735
6;123.232;0.0967487;0.0967487
6;125.253;0.0992671;0.0992671
6;127.273;0.100188;0.100188
6;129.293;0.0994974;0.0994974
6;131.313;0.0972056;0.0972056
6;133.333;0.0933497;0.0933497
6;135.354;0.0879917;0.0879917
6;137.374;0.081218;0.081218
6;139.394;0.0731374;0.0731374
6;141.414;0.06388;0.06388
6;143.434;0.0535947;0.0535947
6;145.455;0.0424471;0.0424471
6;147.475;0.0306165;0.0306165
6;149.495;0.0182933;0.0182933
6;151.515;0.00567574;0.00567574
6;153.535;-0.00703316;-0.00703316
6;155.556;-0.0196289;-0.0196289
6;157.576;-0.0319088;-0.0319088
6;159.596;-0.0436753;-0.0436753
6;161.616;-0.054739;-0.054739
6;163.636;-0.0649219;-0.0649219
6;165.657;-0.0740603;-0.0740603
6;167.677;-0.082007;-0.082007
6;169.697;-0.0886341;-0.0886341
6;171.717;-0.0938351;-0.0938351
6;173.737;-0.0975263;-0.0975263
6;175.758;-0.0996482;-0.0996482
6;177.778;-0.100167;-0.100167
6;179.798;-0.0990735;-0.0990735
6;181.818;-0.0963862;-0.0963862
6;183.838;-0.092148;-0.092148
6;185.859;-0.0864272;-0.0864272
6;187.879;-0.0793156;-0.0793156
6;189.899;-0.0709279;-0.0709279
6;191.919;-0.0613988;-0.0613988
6;193.939;-0.0508819;-0.0508819
6;195.96;-0.0395463;-0.0395463
6;197.98;-0.0275743;-0.0275743
6;200;-0.0151586;-0.0151586
7;0;-0.0176662;-0.0176662
7;2.0202;-0.00503502;-0.00503502
7;4.0404;0.00767714;0.00767714
7;6.06061;0.0202658;0.0202658
7;8.08081;0.0325283;0.0325283
7;10.101;0.0442675;0.0442675
7;12.1212;0.0552943;0.0552943
7;14.1414;0.0654315;0.0654315
7;16.1616;0.0745159;0.0745159
7;18.1818;0.0824012;0.0824012
7;20.202;0.0889607;0.0889607
7;22.2222;0.0940888;0.0940888
7;24.2424;0.097703;0.097703
7;26.2626;0.099745;0.099745
7;28.2828;0.100182;0.100182
7;30.303;0.0990074;0.0990074
7;32.3232;0.0962395;0.0962395
7;34.3434;0.0919231;0.0919231
7;36.3636;0.0861276;0.0861276
7;38.3838;0.0789462;0.0789462
7;40.404;0.0704947;0.0704947
7;42.4242;0.0609088;0.0609088
7;44.4444;0.0503429;0.0503429
7;46.4646;0.0389669;0.0389669
7;48.4848;0.0269639;0.0269639
7;50.5051;0.0145271;0.0145271
7;52.5253;0.00185658;0.00185658
7;54.5455;-0.0108438;-0.0108438
7;56.5657;-0.0233698;-0.0233698
